accuracy,loss,val_accuracy,val_loss,epoch
0.9134374856948853,0.23824380338191986,0.9662500023841858,0.09614858776330948,1
0.9631249904632568,0.11941269785165787,0.9624999761581421,0.07775368541479111,2
0.9725000262260437,0.07670285552740097,0.9762499928474426,0.08009032160043716,3
0.9781249761581421,0.06359158456325531,0.9712499976158142,0.07196001708507538,4
0.9853125214576721,0.04110587015748024,0.9725000262260437,0.07365947961807251,5
0.9865624904632568,0.03621639311313629,0.9649999737739563,0.09078006446361542,6
0.9868749976158142,0.03458774462342262,0.9750000238418579,0.0852016732096672,7
